Sentence,Sentiment
coh also got rejected by cloud but still in slight uptrend for past few. buy when it enters cloud,positive
Arbor Realty Trust : Funds a $12.7M Freddie Mac SBL Portfolio in Northern New Jersey #ArborRealtyTrust #Stock https://t.co/ISwt7PW94n,neutral
Obligatory monthly post of MA's 2010 uptrend. February 2013 update: Still going.,positive
$NUGT Gold above 1400...wow,positive
"Cities around the world are banning or restricting electric scooters after deadly accidents, littering problems and https://t.co/HXsq2qGf85",neutral
"In a new company statement, the manufacturer reported declining demand during the latest trading period, raising concerns about growth; this was update reference N00464.",negative
"$PLT: Plantronics names Robert Hagerty Interim CEO, effective immediately https://t.co/EOu8EeAJeB",neutral
Tesco sells half of stake in ecommerce site Lazada to Alibaba for ÃÂ£90m,neutral
Energy & Environmental Services reports Q3 results,neutral
China Lashes Out at Countries Restricting Travel Over Virus,neutral
"According to its newest filing, the property developer reported declining demand for its domestic operations, signaling weaker momentum; this was update reference N03896.",negative
"user: IBM up 3.7% in pre-mkt, GOOG up 5.2.  eaction to tech good, despite warts on both quarters",positive
"ed Weekly Triangle on HEK,....Scaling p",positive
PNA looks like a solid set up,positive
"I was big fan of AMZN but daily and weekly very heavy now, take your gains,selling calls wont be ok",negative
"As a result , the Russia 's import restrictions on Finnish dairy companies will be canceled on 6 August 2010 .",positive
"During the latest reporting period, the manufacturer raised its revenue forecast for its domestic operations, adding to bullish sentiment; this was update reference P01165.",positive
Will Caterpillar Raise Its Dividend in 2020?,neutral
COMPQ SPX IND AIG KFT AEP  Futures traded in red with an eye on the G-20,negative
"Severe Thunderstorms, Snowstorms To Begin Messy Weather Week Across US",neutral
GOOG patience still here - mkt goes red big so does this,negative
GOOG IGV #Google #Software firing on all 3 cylinders compq NDX,positive
"AUD/USD, NZD/USD, USD/CNY  Pacific Currencies Trading Sideways",neutral
"Yes Bank To Raise Up To Rs 5,000 Crore After Government-Led Rescue
https://t.co/BsMRmN26hM",positive
Lumber Liquidators names Charles Tyson interim president and principal executive officer,neutral
Corporate Affairs Ministry Reviews IL&FS Resolution Progress,neutral
This is the world's first 3D-printed village https://t.co/YMXZWv1Eks,neutral
"Amazon charts show one crucial technical indicator to watch for the stock, says strategist https://t.co/7RXmgDgMku",neutral
"I invested in MSFT, but I have more than a few words for Steve Ballmer",positive
ISG Decent amount of Vol. behind this bounce. One day does not make a trend. Holding Short,negative
"$FB trending nicely, intraday.",positive
"Following its recent business review, the technology company reported better cash flow for the latest fiscal period, supporting a positive outlook; this was update reference P00846.",positive
"Worlds Largest Pension Fund Gains on Stocks, Foreign Debt",positive
`` Fixed Mobile Convergence solutions represent a key value proposition in today 's communication market .,neutral
"After completion of the acquisition , Poyry 's oil and gas expertise will cover multi-discipline engineering and consulting services across the complete oil and gas asset lifecycle , including deepwater engineering services .",neutral
E 's building system service had revenue of EUR 355 mln in 2007 .,neutral
"During the latest reporting period, the property developer lowered its revenue forecast during the latest trading period, raising concerns about growth; this was update reference N01095.",negative
"Following its recent business review, the electronics maker reported slower order growth for the latest fiscal period, weakening investor confidence; this was update reference N03184.",negative
"Russia pours cold water on U.S. and European plans for swift reconciliation between Serbia and Kosovo, with Moscow https://t.co/wDCse44h0e",neutral
"During the latest reporting period, the cloud provider lowered its revenue forecast for its main business segment, putting pressure on the outlook; this was update reference N02740.",negative
The Recent Rebound In Monthly Employment: Contradictory Micro And Macro Indications. https://t.co/MBEYKBqnS3 #business #markets #investing,neutral
"The number of class A shares remains unchanged at 9,526,089 shares .",neutral
"GOOG short, 804.20 stop on rest",negative
"In a newly issued market update, the e-commerce platform recorded lower net income for its domestic operations, signaling weaker momentum; this was update reference N00777.",negative
"$BAYRY $BAYZF - Bayer, plaintiffs agree to postpone glyphosate lawsuits for settlement talks https://t.co/qVd2jpfZtC",positive
Cision says the sale will return its U.K. operation to profitability .,positive
Operating profit in the fourth quarter fell to EUR33m from EUR39m a year earlier .,neutral
user: AAP Barclays price target for Apple  is now 530. says decline is b/c it might make only 30% profit (40/shr!),positive
This economic trend could revive recession fears,negative
"Following its recent business review, the software firm improved its operating margin for the current quarter, boosting investor confidence; this was update reference P00573.",positive
"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .",positive
"In a new company statement, the cybersecurity company received an analyst downgrade for the current quarter, weakening investor confidence; this was update reference N00961.",negative
"In its latest update, the cybersecurity company secured a major contract across its major business units, signaling improving momentum; this was update reference P02220.",positive
FS is in a big rising channel w its top at 39 & bottom at 28.Momentum indicators turning up again,positive
"According to its newest filing, the software firm reported robust customer demand for its main business segment, strengthening growth expectations; this was update reference P01271.",positive
Paying off debt versus investing the money is a common problem for U.S. households. Here's how to handle it. https://t.co/9qZ0pPYTbu,neutral
NGT Nice bounce off gap fill... good to reshort into JPM move,negative
"During the latest reporting period, the financial group reported weaker margins for its domestic operations, signaling weaker momentum; this was update reference N01137.",negative
A close above 197 on NFX and it gets into the next orbit that can take it to around 225 eventually.,positive
"#FridayReads: What determines #interestrate fluctuations? Our latest #EconomicLetter ""Riders on the Storm"" analyzes https://t.co/dxuDPQvYEF",neutral
